CAM	participantCAM	id	text	value	comment	date	x_pos	y_pos	isDraggable	isDeletable	isTextChangeable	isActive	text_summarized
1600	ID42t2_1600	24901	Kosten	-3	NA	12:12:22	169	489	NA	NA	NA	NA	Kosten_negative
1600	ID42t2_1600	24900	Umweltschutz	3	NA	12:12:24	686	170	NA	NA	NA	NA	Umweltschutz
1600	ID42t2_1600	24899	CO2 - Ausstoß	0	NA	12:01:39	465	177	NA	NA	NA	NA	CO2 Emissionen_neutral
1600	ID42t2_1600	24898	Wartezeit	-2	NA		870	334	NA	NA	NA	NA	Wartezeiten_negative
1600	ID42t2_1600	24897	zeitliche Abhängigkeit/ Fahrplan	-3	NA		790	462	NA	NA	NA	NA	zeitliche Abhängigkeit/ Fahrplan
1600	ID42t2_1600	24896	Ansteckungsgefahr	-2	NA	12:03:04	925	141	NA	NA	NA	NA	Ansteckungsgefahr
1600	ID42t2_1600	24895	Gepäck - Mitnahme	10	NA	12:03:57	454	489	NA	NA	NA	NA	Gepäck - Mitnahme
1603	ID44_1603	24987	Hygiene / Sauberkeit	1	NA	12:47:18	20	92.8438	NA	NA	NA	NA	Hygiene / Sauberkeit
1603	ID44_1603	25003	Kosten	1	NA	12:28:44	1127.97	214.844	NA	NA	NA	NA	Kosten_positive
1603	ID44_1603	25002	Umweltschutz	-3	NA		486.844	229.422	NA	NA	NA	NA	Umweltschutz
1603	ID44_1603	25000	Zeit	10	NA	12:31:57	1019.84	39	NA	NA	NA	NA	Zeit
1603	ID44_1603	24993	Komfort / Bequemlichkeit	-1	NA	12:26:52	839.562	25.8438	NA	NA	NA	NA	Komfort / Bequemlichkeit
1603	ID44_1603	24991	Sicherheit	10	NA	12:35:14	475.266	115	NA	NA	NA	NA	Sicherheit
1603	ID44_1603	24990	Entspannung	0	NA	12:47:08	24.2857	291.286	NA	NA	NA	NA	entspannen_neutral
1603	ID44_1603	24974	Umweltschutz	2	NA	12:22:57	663.969	232.969	NA	NA	NA	NA	Umweltschutz
1603	ID44_1603	24973	Entspannung	2	NA	12:23:30	1113.95	320.969	NA	NA	NA	NA	entspannen_positive
1603	ID44_1603	24972	Sicherheit	10	NA	12:32:14	680.953	91	NA	NA	NA	NA	Sicherheit
1603	ID44_1603	24971	Hygiene / Sauberkeit	-1	NA	12:25:28	1116.92	126.953	NA	NA	NA	NA	Hygiene / Sauberkeit
1603	ID44_1603	24949	Kosten	-1	NA	12:45:44	20	191.984	NA	NA	NA	NA	Kosten_negative
1603	ID44_1603	24948	Komfort / Bequemlichkeit	2	NA	12:18:42	350	11.9911	NA	NA	NA	NA	Komfort / Bequemlichkeit
1603	ID44_1603	24942	Zeit	3	NA	12:32:01	134	20	NA	NA	NA	NA	Zeit
1603	ID44_1603	24939	Eigener Pkw	0	NA		272	345	NA	NA	NA	NA	Eigener Pkw_neutral
1603	ID44_1603	24938	Öffentliche Verkehrsmittel	0	NA		748.969	344.938	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1613	ID44t2_1613	25116	Öffentliche Verkehrsmittel	0	NA		748.969	344.938	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1613	ID44t2_1613	25115	Eigener Pkw	0	NA		272	345	NA	NA	NA	NA	Eigener Pkw_neutral
1613	ID44t2_1613	25114	Zeit	3	NA	12:32:01	134	20	NA	NA	NA	NA	Zeit
1613	ID44t2_1613	25113	Komfort / Bequemlichkeit	2	NA	12:18:42	350	11.9911	NA	NA	NA	NA	Komfort / Bequemlichkeit
1613	ID44t2_1613	25112	Kosten	-1	NA	12:45:44	20	191.984	NA	NA	NA	NA	Kosten_negative
1613	ID44t2_1613	25111	Hygiene / Sauberkeit	-1	NA	12:25:28	1116.92	126.953	NA	NA	NA	NA	Hygiene / Sauberkeit
1613	ID44t2_1613	25110	Sicherheit	10	NA	12:32:14	680.953	91	NA	NA	NA	NA	Sicherheit
1613	ID44t2_1613	25109	Entspannung	2	NA	12:23:30	1113.95	320.969	NA	NA	NA	NA	entspannen_positive
1613	ID44t2_1613	25108	Umweltschutz	2	NA	12:22:57	663.969	232.969	NA	NA	NA	NA	Umweltschutz
1613	ID44t2_1613	25107	Entspannung	0	NA	12:47:08	24.2857	291.286	NA	NA	NA	NA	entspannen_neutral
1613	ID44t2_1613	25106	Sicherheit	10	NA	12:35:14	475.266	115	NA	NA	NA	NA	Sicherheit
1613	ID44t2_1613	25105	Komfort / Bequemlichkeit	-1	NA	12:26:52	839.562	25.8438	NA	NA	NA	NA	Komfort / Bequemlichkeit
1613	ID44t2_1613	25104	Zeit	10	NA	12:31:57	1019.84	39	NA	NA	NA	NA	Zeit
1613	ID44t2_1613	25103	Umweltschutz	-3	NA		486.844	229.422	NA	NA	NA	NA	Umweltschutz
1613	ID44t2_1613	25102	Kosten	1	NA	12:28:44	1127.97	214.844	NA	NA	NA	NA	Kosten_positive
1613	ID44t2_1613	25101	Hygiene / Sauberkeit	1	NA	12:47:18	20	92.8438	NA	NA	NA	NA	Hygiene / Sauberkeit
1602	ID45_1602	25048	Umwelt	3	NA	12:34:14	574.003	220.977	NA	NA	NA	NA	Umwelt
1602	ID45_1602	24980	Parkplatzsuche	-3	NA	12:22:29	259	77	NA	NA	NA	NA	Parkplatzsuche_negative
1602	ID45_1602	24943	Planbarkeit	1	NA	12:20:20	155.997	520.992	NA	NA	NA	NA	Planbarkeit
1602	ID45_1602	24941	Sauberkeit	3	NA	12:20:44	356.999	533.992	NA	NA	NA	NA	Sauberkeit
1602	ID45_1602	24940	Flexibilität	1	NA	12:20:06	20	428.983	NA	NA	NA	NA	Flexibilität
1602	ID45_1602	24935	Komfort	3	NA	12:19:47	64.982	194.984	NA	NA	NA	NA	Komfort_positive
1602	ID45_1602	24934	Corona / Ansteckungsgefahr	-3	NA	12:18:53	572.003	499.981	NA	NA	NA	NA	Corona / Ansteckungsgefahr
1602	ID45_1602	24933	Kosten	-3	NA	12:32:33	418.997	172.995	NA	NA	NA	NA	Kosten_negative
1602	ID45_1602	24932	Eigener Pkw	0	NA		273.997	344.987	NA	NA	NA	NA	Eigener Pkw_neutral
1602	ID45_1602	24931	Öffentliche Verkehrsmittel	0	NA		574	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1602r	ID45t2_1602	25048	Umwelt	3	NA	12:34:14	574.003	220.977	NA	NA	NA	NA	Umwelt
1602r	ID45t2_1602	24980	Parkplatzsuche	-3	NA	12:22:29	259	77	NA	NA	NA	NA	Parkplatzsuche_negative
1602r	ID45t2_1602	24943	Planbarkeit	1	NA	12:20:20	155.997	520.992	NA	NA	NA	NA	Planbarkeit
1602r	ID45t2_1602	24941	Sauberkeit	3	NA	12:20:44	356.999	533.992	NA	NA	NA	NA	Sauberkeit
1602r	ID45t2_1602	24940	Flexibilität	1	NA	12:20:06	20	428.983	NA	NA	NA	NA	Flexibilität
1602r	ID45t2_1602	24935	Komfort	3	NA	12:19:47	64.982	194.984	NA	NA	NA	NA	Komfort_positive
1602r	ID45t2_1602	24934	Corona / Ansteckungsgefahr	-3	NA	12:18:53	572.003	499.981	NA	NA	NA	NA	Corona / Ansteckungsgefahr
1602r	ID45t2_1602	24933	Kosten	-3	NA	12:32:33	418.997	172.995	NA	NA	NA	NA	Kosten_negative
1602r	ID45t2_1602	24932	Eigener Pkw	0	NA		273.997	344.987	NA	NA	NA	NA	Eigener Pkw_neutral
1602r	ID45t2_1602	24931	Öffentliche Verkehrsmittel	0	NA		574	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1604	ID46_1604	25014	Flexibilität	-3	NA		760	96.2222	NA	NA	NA	NA	Flexibilität
1604	ID46_1604	24999	Fixkosten	-2	NA	12:27:19	141	171.76	NA	NA	NA	NA	Fixkosten
1604	ID46_1604	24967	Kofferraum für Waren	1	NA		25	113	NA	NA	NA	NA	Kofferraum für Waren
1604	ID46_1604	24989	Orte mit schlechter Anbindung	-1	NA		816.99	-3.00343	NA	NA	NA	NA	Orte mit schlechter Anbindung
1604	ID46_1604	24988	Covid-19 Risiko	-1	NA		444.99	45.9861	NA	NA	NA	NA	Covid-19 Risiko
1604	ID46_1604	24986	Sauberkeit und Hygiene	-1	NA	12:23:40	572.99	144.99	NA	NA	NA	NA	Sauberkeit und Hygiene
1604	ID46_1604	24985	Mitnahme von Personen und Ware	1	NA	12:23:23	65	20	NA	NA	NA	NA	Mitnahme von Personen und Ware
1604	ID46_1604	24984	Umsteigen und Wartezeiten	-1	NA	12:22:57	943	133	NA	NA	NA	NA	Umsteigen und Wartezeiten
1604	ID46_1604	24982	Verfügbarkeit Parkplatz	-1	NA	12:22:37	252.997	-15.0104	NA	NA	NA	NA	Verfügbarkeit Parkplatz
1604	ID46_1604	24981	Parkgebühren	-1	NA		26.9931	350.965	NA	NA	NA	NA	Parkgebühren
1604	ID46_1604	24979	Fahrtkosten	1	NA	12:25:05	799	267	NA	NA	NA	NA	Kosten_positive
1604	ID46_1604	24970	Fahrplan / Appunterstützung	1	NA	12:21:07	600.986	5.00002	NA	NA	NA	NA	Fahrplan / Appunterstützung
1604	ID46_1604	24969	Nachhaltigkeit / Umweltschutz	1	NA		763.986	541.997	NA	NA	NA	NA	Nachhaltigkeit / Umweltschutz
1604	ID46_1604	24966	Kosten	-2	NA	12:26:48	98.9826	257	NA	NA	NA	NA	Kosten_negative
1604	ID46_1604	24950	Flexibilität Zeit/Destination	3	NA		258	110	NA	NA	NA	NA	Flexibilität Zeit/Destination
1604	ID46_1604	24947	Eigener Pkw	0	NA		273	345	NA	NA	NA	NA	Eigener Pkw_neutral
1604	ID46_1604	24946	Öffentliche Verkehrsmittel	0	NA		574	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1614	ID46t2_1614	25133	Öffentliche Verkehrsmittel	0	NA		574	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1614	ID46t2_1614	25132	Eigener Pkw	0	NA		273	345	NA	NA	NA	NA	Eigener Pkw_neutral
1614	ID46t2_1614	25131	Flexibilität Zeit/Destination	3	NA		258	110	NA	NA	NA	NA	Flexibilität Zeit/Destination
1614	ID46t2_1614	25130	Kosten	-2	NA	12:26:48	98.9826	257	NA	NA	NA	NA	Kosten_negative
1614	ID46t2_1614	25129	Nachhaltigkeit / Umweltschutz	1	NA		763.986	541.997	NA	NA	NA	NA	Nachhaltigkeit / Umweltschutz
1614	ID46t2_1614	25128	Fahrplan / Appunterstützung	1	NA	12:21:07	600.986	5.00002	NA	NA	NA	NA	Fahrplan / Appunterstützung
1614	ID46t2_1614	25127	Fahrtkosten	1	NA	12:25:05	799	267	NA	NA	NA	NA	Kosten_positive
1614	ID46t2_1614	25126	Parkgebühren	-1	NA		26.9931	350.965	NA	NA	NA	NA	Parkgebühren
1614	ID46t2_1614	25125	Verfügbarkeit Parkplatz	-1	NA	12:22:37	252.997	-15.0104	NA	NA	NA	NA	Verfügbarkeit Parkplatz
1614	ID46t2_1614	25124	Umsteigen und Wartezeiten	-1	NA	12:22:57	943	133	NA	NA	NA	NA	Umsteigen und Wartezeiten
1614	ID46t2_1614	25123	Mitnahme von Personen und Ware	1	NA	12:23:23	65	20	NA	NA	NA	NA	Mitnahme von Personen und Ware
1614	ID46t2_1614	25122	Sauberkeit und Hygiene	-1	NA	12:23:40	572.99	144.99	NA	NA	NA	NA	Sauberkeit und Hygiene
1614	ID46t2_1614	25121	Covid-19 Risiko	-1	NA		444.99	45.9861	NA	NA	NA	NA	Covid-19 Risiko
1614	ID46t2_1614	25120	Orte mit schlechter Anbindung	-1	NA		816.99	-3.00343	NA	NA	NA	NA	Orte mit schlechter Anbindung
1614	ID46t2_1614	25119	Kofferraum für Waren	1	NA		25	113	NA	NA	NA	NA	Kofferraum für Waren
1614	ID46t2_1614	25118	Fixkosten	-2	NA	12:27:19	141	171.76	NA	NA	NA	NA	Fixkosten
1614	ID46t2_1614	25117	Flexibilität	-3	NA		760	96.2222	NA	NA	NA	NA	Flexibilität
1607	ID47_1607	25095	Elrektrische Fahrzeuge	10	NA	12:41:59	803	468	NA	NA	NA	NA	Elrektrische Fahrzeuge
1607	ID47_1607	25077	weniger Auslastung für das Streckennetz	3	NA	12:38:50	851	217	NA	NA	NA	NA	weniger Auslastung für das Streckennetz
1607	ID47_1607	24977	Öffentliche Verkehrsmittel	0	NA	12:24:12	575	350	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1607	ID47_1607	25052	individuelle Zeitplanung	10	NA	12:37:40	207	135	NA	NA	NA	NA	individuelle Zeitplanung
1607	ID47_1607	25047	Gebundenheit an Abfahrtszeiten	-2	NA	12:34:08	828	325	NA	NA	NA	NA	Gebundenheit an Abfahrtszeiten
1607	ID47_1607	25041	gut ausgebautes Streckennetz	10	NA	12:33:36	619	211	NA	NA	NA	NA	gut ausgebautes Streckennetz
1607	ID47_1607	25001	Flexibilität	3	NA	12:31:36	338	481	NA	NA	NA	NA	Flexibilität
1607	ID47_1607	24998	Geld sparen	2	NA	12:31:48	613	474	NA	NA	NA	NA	Geld sparen_positive
1607	ID47_1607	24992	Umweltverschmutzung	-3	NA	12:26:02	29	274	NA	NA	NA	NA	Umweltverschmutzung
1607	ID47_1607	24983	Mobilität	3	NA	12:24:21	410	229	NA	NA	NA	NA	Mobilität
1607	ID47_1607	24978	Eigener Pkw	0	NA		269	348	NA	NA	NA	NA	Eigener Pkw_neutral
1607r	ID47t2_1607	25095	Elrektrische Fahrzeuge	10	NA	12:41:59	803	468	NA	NA	NA	NA	Elrektrische Fahrzeuge
1607r	ID47t2_1607	25077	weniger Auslastung für das Streckennetz	3	NA	12:38:50	851	217	NA	NA	NA	NA	weniger Auslastung für das Streckennetz
1607r	ID47t2_1607	24977	Öffentliche Verkehrsmittel	0	NA	12:24:12	575	350	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1607r	ID47t2_1607	25052	individuelle Zeitplanung	10	NA	12:37:40	207	135	NA	NA	NA	NA	individuelle Zeitplanung
1607r	ID47t2_1607	25047	Gebundenheit an Abfahrtszeiten	-2	NA	12:34:08	828	325	NA	NA	NA	NA	Gebundenheit an Abfahrtszeiten
1607r	ID47t2_1607	25041	gut ausgebautes Streckennetz	10	NA	12:33:36	619	211	NA	NA	NA	NA	gut ausgebautes Streckennetz
1607r	ID47t2_1607	25001	Flexibilität	3	NA	12:31:36	338	481	NA	NA	NA	NA	Flexibilität
1607r	ID47t2_1607	24998	Geld sparen	2	NA	12:31:48	613	474	NA	NA	NA	NA	Geld sparen_positive
1607r	ID47t2_1607	24992	Umweltverschmutzung	-3	NA	12:26:02	29	274	NA	NA	NA	NA	Umweltverschmutzung
1607r	ID47t2_1607	24983	Mobilität	3	NA	12:24:21	410	229	NA	NA	NA	NA	Mobilität
1607r	ID47t2_1607	24978	Eigener Pkw	0	NA		269	348	NA	NA	NA	NA	Eigener Pkw_neutral
1605	ID48_1605	25068	Preis	2	NA		619	138	NA	NA	NA	NA	Preis
1605	ID48_1605	25067	Preis	-2	NA		76	234	NA	NA	NA	NA	Preis
1605	ID48_1605	25063	Netzausdehnung	-1	NA		1010	432	NA	NA	NA	NA	Netzausdehnung
1605	ID48_1605	25061	zeitlich	-1	NA		1006	530	NA	NA	NA	NA	zeitlich
1605	ID48_1605	25054	Nutzung (z. B. Transport von Gegenständen)	2	NA	12:34:45	86	541	NA	NA	NA	NA	Nutzung (z. B. Transport von Gegenständen)
1605	ID48_1605	25050	zeitlich	2	NA		448	556	NA	NA	NA	NA	zeitlich
1605	ID48_1605	25044	Praktisch	2	NA	12:33:41	811	90	NA	NA	NA	NA	praktisch_positive
1605	ID48_1605	25039	Umweltschonend	3	NA	12:33:07	1015	164	NA	NA	NA	NA	umweltschonend_positive
1605	ID48_1605	25038	Abhängigkeit	-3	NA	12:36:13	1014	289	NA	NA	NA	NA	Abhängigkeit
1605	ID48_1605	25037	Unflexibel	-3	NA		772	498	NA	NA	NA	NA	unflexibel_negative
1605	ID48_1605	25034	Privatssphäre	2	NA	12:32:22	364	131	NA	NA	NA	NA	Privatssphäre
1605	ID48_1605	25027	Spaß	3	NA		165	135	NA	NA	NA	NA	Spaß_positive
1605	ID48_1605	25024	Umweltverschmutzung	-3	NA		35	346	NA	NA	NA	NA	Umweltverschmutzung
1605	ID48_1605	25019	Flexibilität	3	NA		263	490	NA	NA	NA	NA	Flexibilität
1605	ID48_1605	24954	Eigener Pkw	0	NA		274	345	NA	NA	NA	NA	Eigener Pkw_neutral
1605	ID48_1605	24953	Öffentliche Verkehrsmittel	0	NA		572	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1605r	ID48t2_1605	25068	Preis	2	NA		619	138	NA	NA	NA	NA	Preis
1605r	ID48t2_1605	25067	Preis	-2	NA		76	234	NA	NA	NA	NA	Preis
1605r	ID48t2_1605	25063	Netzausdehnung	-1	NA		1010	432	NA	NA	NA	NA	Netzausdehnung
1605r	ID48t2_1605	25061	zeitlich	-1	NA		1006	530	NA	NA	NA	NA	zeitlich
1605r	ID48t2_1605	25054	Nutzung (z. B. Transport von Gegenständen)	2	NA	12:34:45	86	541	NA	NA	NA	NA	Nutzung (z. B. Transport von Gegenständen)
1605r	ID48t2_1605	25050	zeitlich	2	NA		448	556	NA	NA	NA	NA	zeitlich
1605r	ID48t2_1605	25044	Praktisch	2	NA	12:33:41	811	90	NA	NA	NA	NA	praktisch_positive
1605r	ID48t2_1605	25039	Umweltschonend	3	NA	12:33:07	1015	164	NA	NA	NA	NA	umweltschonend_positive
1605r	ID48t2_1605	25038	Abhängigkeit	-3	NA	12:36:13	1014	289	NA	NA	NA	NA	Abhängigkeit
1605r	ID48t2_1605	25037	Unflexibel	-3	NA		772	498	NA	NA	NA	NA	unflexibel_negative
1605r	ID48t2_1605	25034	Privatssphäre	2	NA	12:32:22	364	131	NA	NA	NA	NA	Privatssphäre
1605r	ID48t2_1605	25027	Spaß	3	NA		165	135	NA	NA	NA	NA	Spaß_positive
1605r	ID48t2_1605	25024	Umweltverschmutzung	-3	NA		35	346	NA	NA	NA	NA	Umweltverschmutzung
1605r	ID48t2_1605	25019	Flexibilität	3	NA		263	490	NA	NA	NA	NA	Flexibilität
1605r	ID48t2_1605	24954	Eigener Pkw	0	NA		274	345	NA	NA	NA	NA	Eigener Pkw_neutral
1605r	ID48t2_1605	24953	Öffentliche Verkehrsmittel	0	NA		572	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1611	ID49_1611	25134	langsam und umständlich	-3	NA	12:50:10	465	49	NA	NA	NA	NA	langsam und umständlich
1611	ID49_1611	25100	Kosten	-1	NA		128	473	NA	NA	NA	NA	Kosten_negative
1611	ID49_1611	25098	Aussehen egal	1	NA		181	137	NA	NA	NA	NA	Aussehen egal
1611	ID49_1611	25097	sicherer als PKW	3	NA	12:42:17	832	581.4	NA	NA	NA	NA	sicherer als PKW
1611	ID49_1611	25096	passives Mitfahren	1	NA	12:41:56	633	554	NA	NA	NA	NA	passives Mitfahren
1611	ID49_1611	25094	unfreundliches Personal	-1	NA		715	452	NA	NA	NA	NA	unfreundliches Personal
1611	ID49_1611	25091	Fremde treffen	10	NA	12:41:01	779	97	NA	NA	NA	NA	Fremde treffen
1611	ID49_1611	25088	wird beobachtet	-1	NA	12:40:22	592	109	NA	NA	NA	NA	wird beobachtet
1611	ID49_1611	25086	unhygienisch	-1	NA		793	327	NA	NA	NA	NA	unhygienisch
1611	ID49_1611	25083	Zwischenstopps	1	NA		240	555	NA	NA	NA	NA	Zwischenstopps
1611	ID49_1611	25081	Selbstbestimmung	3	NA	12:39:11	309	444	NA	NA	NA	NA	Selbstbestimmung
1611	ID49_1611	25079	kurzfristige Planänderungen	2	NA		434	529	NA	NA	NA	NA	kurzfristige Planänderungen
1611	ID49_1611	25076	direkt ans Ziel	3	NA	12:38:22	97	371	NA	NA	NA	NA	direkt ans Ziel
1611	ID49_1611	25075	schnell	1	NA		31	282	NA	NA	NA	NA	schnell _positive
1611	ID49_1611	25070	Kosten, manchmal gut manchmal schlecht	10	NA		881	439	NA	NA	NA	NA	Kosten, manchmal gut manchmal schlecht
1611	ID49_1611	25069	laute Geräusche	-1	NA	12:36:51	447	181	NA	NA	NA	NA	laute Geräusche
1611	ID49_1611	25065	Ansteckungsgefahr COVID	-3	NA		890	205	NA	NA	NA	NA	Ansteckungsgefahr COVID
1611	ID49_1611	25064	intime Gespräche	3	NA		32	191	NA	NA	NA	NA	intime Gespräche
1611	ID49_1611	25057	keine Privatsphäre	-2	NA	12:35:00	649	224	NA	NA	NA	NA	keine Privatsphäre_negative
1611	ID49_1611	25056	Privatsphäre	3	NA		206	251	NA	NA	NA	NA	Privatsphäre
1611	ID49_1611	25033	Eigener Pkw	0	NA		273	345	NA	NA	NA	NA	Eigener Pkw_neutral
1611	ID49_1611	25032	Öffentliche Verkehrsmittel	0	NA		574	341	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1623	ID49t2_1623	25244	Öffentliche Verkehrsmittel	0	NA		574	341	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1623	ID49t2_1623	25243	Eigener Pkw	0	NA	13:07:58	273	345	NA	NA	NA	NA	Eigener Pkw_neutral
1623	ID49t2_1623	25242	Privatsphäre	3	NA		206	251	NA	NA	NA	NA	Privatsphäre
1623	ID49t2_1623	25241	keine Privatsphäre	-2	NA	12:35:00	649	224	NA	NA	NA	NA	keine Privatsphäre_negative
1623	ID49t2_1623	25240	intime Gespräche	3	NA		32	191	NA	NA	NA	NA	intime Gespräche
1623	ID49t2_1623	25239	Ansteckungsgefahr COVID	-3	NA		890	205	NA	NA	NA	NA	Ansteckungsgefahr COVID
1623	ID49t2_1623	25238	laute Geräusche	-1	NA	12:36:51	447	181	NA	NA	NA	NA	laute Geräusche
1623	ID49t2_1623	25237	Kosten, manchmal gut manchmal schlecht	10	NA		881	439	NA	NA	NA	NA	Kosten, manchmal gut manchmal schlecht
1623	ID49t2_1623	25236	schnell	1	NA		31	282	NA	NA	NA	NA	schnell _positive
1623	ID49t2_1623	25235	direkt ans Ziel	3	NA	12:38:22	97	371	NA	NA	NA	NA	direkt ans Ziel
1623	ID49t2_1623	25234	kurzfristige Planänderungen	2	NA		434	529	NA	NA	NA	NA	kurzfristige Planänderungen
1623	ID49t2_1623	25233	Selbstbestimmung	3	NA	12:39:11	309	444	NA	NA	NA	NA	Selbstbestimmung
1623	ID49t2_1623	25232	Zwischenstopps	1	NA		240	555	NA	NA	NA	NA	Zwischenstopps
1623	ID49t2_1623	25231	unhygienisch	-1	NA		793	327	NA	NA	NA	NA	unhygienisch
1623	ID49t2_1623	25230	wird beobachtet	-1	NA	12:40:22	592	109	NA	NA	NA	NA	wird beobachtet
1623	ID49t2_1623	25229	Fremde treffen	10	NA	12:41:01	779	97	NA	NA	NA	NA	Fremde treffen
1623	ID49t2_1623	25228	unfreundliches Personal	-1	NA		715	452	NA	NA	NA	NA	unfreundliches Personal
1623	ID49t2_1623	25227	passives Mitfahren	1	NA	12:41:56	633	554	NA	NA	NA	NA	passives Mitfahren
1623	ID49t2_1623	25226	sicherer als PKW	3	NA	12:42:17	832	581.4	NA	NA	NA	NA	sicherer als PKW
1623	ID49t2_1623	25225	Aussehen egal	1	NA		181	137	NA	NA	NA	NA	Aussehen egal
1623	ID49t2_1623	25224	Kosten	-3	NA	13:07:42	128	473	NA	NA	NA	NA	Kosten_negative
1623	ID49t2_1623	25223	langsam und umständlich	-3	NA	12:50:10	465	49	NA	NA	NA	NA	langsam und umständlich
1608	ID50_1608	25062	Ärger mit Service	-1	NA	12:35:31	704	25	NA	NA	NA	NA	Ärger mit Service
1608	ID50_1608	25059	Verspätungen	-1	NA	12:35:14	540	25	NA	NA	NA	NA	Verspätung_negative
1608	ID50_1608	25058	Stau	-1	NA	12:34:59	55	503	NA	NA	NA	NA	Stau_negative
1608	ID50_1608	25055	viele Leute	-2	NA		482	481	NA	NA	NA	NA	viele Leute_negative
1608	ID50_1608	25051	Privatsphäre	1	NA		223	244	NA	NA	NA	NA	Privatsphäre
1608	ID50_1608	25046	Gebunden an Zeiten	-1	NA	12:33:52	501	222	NA	NA	NA	NA	Gebunden an Zeiten
1608	ID50_1608	25040	Umweltschonender	3	NA		658	471	NA	NA	NA	NA	umweltschonend_positive
1608	ID50_1608	25036	Preis (oft teurer)	10	NA	12:32:58	684	231	NA	NA	NA	NA	Preis (oft teurer)
1608	ID50_1608	25028	Gepäckmitnahme/Großeinkäufe/Sperrige Einkäufe	3	NA	12:31:53	226	475	NA	NA	NA	NA	Gepäckmitnahme/Großeinkäufe/Sperrige Einkäufe
1608	ID50_1608	25025	Parken	-2	NA		31	394	NA	NA	NA	NA	Parken
1608	ID50_1608	25017	Unfallgefahr höher	-1	NA	12:30:50	54	71	NA	NA	NA	NA	Unfallgefahr höher
1608	ID50_1608	25015	Benzinpreise	10	NA	12:32:48	42	260	NA	NA	NA	NA	Benzinpreise
1608	ID50_1608	25010	Zeit (oft schneller)	2	NA		379	73	NA	NA	NA	NA	Zeit (oft schneller)
1608	ID50_1608	25008	Flexibilität	3	NA		215	141	NA	NA	NA	NA	Flexibilität
1608	ID50_1608	24997	Eigener Pkw	0	NA		275	345	NA	NA	NA	NA	Eigener Pkw_neutral
1608	ID50_1608	24996	Öffentliche Verkehrsmittel	0	NA		574	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1616	ID50t2_1616	25175	Preis	2	NA		691.688	251	NA	NA	NA	NA	Preis
1616	ID50t2_1616	25155	Öffentliche Verkehrsmittel	0	NA		574	346	NA	NA	NA	NA	Öffentliche Verkehrsmittel_neutral
1616	ID50t2_1616	25154	Eigener Pkw	0	NA		275	345	NA	NA	NA	NA	Eigener Pkw_neutral
1616	ID50t2_1616	25153	Flexibilität	3	NA		215	141	NA	NA	NA	NA	Flexibilität
1616	ID50t2_1616	25152	Zeit (oft schneller)	2	NA		379	73	NA	NA	NA	NA	Zeit (oft schneller)
1616	ID50t2_1616	25150	Benzinpreise	10	NA	12:32:48	42	260	NA	NA	NA	NA	Benzinpreise
1616	ID50t2_1616	25149	Unfallgefahr höher	-1	NA	12:30:50	54	71	NA	NA	NA	NA	Unfallgefahr höher
1616	ID50t2_1616	25148	Parken	-2	NA		31	394	NA	NA	NA	NA	Parken
1616	ID50t2_1616	25147	Gepäckmitnahme/Großeinkäufe/Sperrige Einkäufe	3	NA	12:31:53	226	475	NA	NA	NA	NA	Gepäckmitnahme/Großeinkäufe/Sperrige Einkäufe
1616	ID50t2_1616	25145	Umweltschonender	3	NA		658	471	NA	NA	NA	NA	umweltschonend_positive
1616	ID50t2_1616	25144	Gebunden an Zeiten	-1	NA	12:33:52	501	222	NA	NA	NA	NA	Gebunden an Zeiten
1616	ID50t2_1616	25143	Privatsphäre	1	NA		223	244	NA	NA	NA	NA	Privatsphäre
1616	ID50t2_1616	25142	viele Leute	-2	NA		482	481	NA	NA	NA	NA	viele Leute_negative
1616	ID50t2_1616	25141	Stau	-1	NA	12:34:59	55	503	NA	NA	NA	NA	Stau_negative
1616	ID50t2_1616	25140	Verspätungen	-1	NA	12:35:14	540	25	NA	NA	NA	NA	Verspätung_negative
1616	ID50t2_1616	25139	Ärger mit Service	-1	NA	12:35:31	704	25	NA	NA	NA	NA	Ärger mit Service
1609	ID51_1609	25066	Überfüllung	-3	NA		831	20	NA	NA	NA	NA	Überfüllung
1609	ID51_1609	25060	Ticket Kosten	-2	NA		599	467	NA	NA	NA	NA	Kosten_negative
1609	ID51_1609	25053	Viele (nervige) Leute	-3	NA		649	20	NA	NA	NA	NA	Viele (nervige) Leute
1609	ID51_1609	25049	Umweltschonender	1	NA		811	348	NA	NA	NA	NA	umweltschonend_positive
