CAM.x	participantCAM.x	id	text	value	comment	date	x_pos	y_pos	isDraggable	isDeletable.x	isTextChangeable	isActive.x	CAM.y	participantCAM.y	id.y	idending	intensity	agreement	isBidirectional	isDeletable.y	isActive.y
1586r	ID35t2_1586	24738	Ansteckungsgefahr erhöht	-3	NA	11:51:11	473	467	NA	NA	NA	NA	1586r	ID35t2_1586	23934	24665	6	1	0	NA	NA
1586r	ID35t2_1586	24763	Überfüllte Abteilungen	-2	NA	11:51:46	702	119	NA	NA	NA	NA	1586r	ID35t2_1586	23943	24738	6	1	0	NA	NA
1586r	ID35t2_1586	24733	Unfreundliche Busfahrer	-1	NA	11:51:18	801	348	NA	NA	NA	NA	1586r	ID35t2_1586	23932	24665	6	1	0	NA	NA
1586r	ID35t2_1586	24725	Umweltfreundlich	3	NA	11:51:14	686	461	NA	NA	NA	NA	1586r	ID35t2_1586	23933	24665	6	1	0	NA	NA
1586r	ID35t2_1586	24723	Umweltunfreundlich	-3	NA	11:51:07	402	159	NA	NA	NA	NA	1586r	ID35t2_1586	23937	24666	6	1	0	NA	NA
1586r	ID35t2_1586	24694	Teuer in der Anschaffung	-3	NA	11:51:03	113	450	NA	NA	NA	NA	1586r	ID35t2_1586	23945	24673	6	1	0	NA	NA
1586r	ID35t2_1586	24694	Teuer in der Anschaffung	-3	NA	11:51:03	113	450	NA	NA	NA	NA	1586r	ID35t2_1586	23942	24666	6	1	0	NA	NA
1586r	ID35t2_1586	24692	Parkplatzsuche	-1	NA	11:50:55	149	244	NA	NA	NA	NA	1586r	ID35t2_1586	23939	24666	6	1	0	NA	NA
1586r	ID35t2_1586	24687	Verspätungen	-1	NA	11:51:21	603	30	NA	NA	NA	NA	1586r	ID35t2_1586	23936	24665	6	1	0	NA	NA
1586r	ID35t2_1586	24673	Hohe Unterhaltskosten	-1	NA	11:43:35	261	67	NA	NA	NA	NA	1586r	ID35t2_1586	23938	24666	6	1	0	NA	NA
1586r	ID35t2_1586	24671	Nur nach Fahrplan	-3	NA		795	219	NA	NA	NA	NA	1586r	ID35t2_1586	23929	24665	6	1	0	NA	NA
1586r	ID35t2_1586	24668	Zeitunabhängig	3	NA		109	136	NA	NA	NA	NA	1586r	ID35t2_1586	23940	24666	6	1	0	NA	NA
1586r	ID35t2_1586	24666	Eigener Pkw	0	NA		273	345	NA	NA	NA	NA	1586r	ID35t2_1586	23796	24665	6	0	0	NA	NA
1587	ID36_1587	24760	schnell am Ziel	3	NA		424	70	NA	NA	NA	NA	1587	ID36_1587	23890	24679	6	1	0	NA	NA
1587	ID36_1587	24760	schnell am Ziel	3	NA		424	70	NA	NA	NA	NA	1587	ID36_1587	23889	24680	6	1	0	NA	NA
1587	ID36_1587	24752	Fahrplan (gute Verfügbarkeit, z.B. sonntags nicht so gut)	0	NA		796	347	NA	NA	NA	NA	1587	ID36_1587	23886	24679	6	1	0	NA	NA
1587	ID36_1587	24739	Umweltschutz	2	NA		464	481	NA	NA	NA	NA	1587	ID36_1587	23883	24680	6	0	0	NA	NA
1587	ID36_1587	24739	Umweltschutz	2	NA		464	481	NA	NA	NA	NA	1587	ID36_1587	23882	24679	6	1	0	NA	NA
1587	ID36_1587	24734	Parkplatz plus Gebühren	-3	NA		30	396	NA	NA	NA	NA	1587	ID36_1587	23879	24680	9	0	0	NA	NA
1587	ID36_1587	24727	Flexibilität	3	NA	11:46:36	147	221	NA	NA	NA	NA	1587	ID36_1587	23875	24680	6	1	0	NA	NA
1587	ID36_1587	24724	Kosten (Sprit / Ticket)	-2	NA		180	486	NA	NA	NA	NA	1587	ID36_1587	23872	24679	6	0	0	NA	NA
1587	ID36_1587	24724	Kosten (Sprit / Ticket)	-2	NA		180	486	NA	NA	NA	NA	1587	ID36_1587	23871	24680	6	0	0	NA	NA
1587	ID36_1587	24683	schlechtes Wetter	-2	NA	11:44:40	418	231	NA	NA	NA	NA	1587	ID36_1587	23841	24679	6	0	0	NA	NA
1587	ID36_1587	24683	schlechtes Wetter	-2	NA	11:44:40	418	231	NA	NA	NA	NA	1587	ID36_1587	23840	24680	6	1	0	NA	NA
1587	ID36_1587	24680	Eigener Pkw	0	NA		248	338	NA	NA	NA	NA	1587	ID36_1587	23818	24679	6	0	0	NA	NA
1594	ID36t2_1594	24813	Verantwortungsgefühl	1	NA		772	513	NA	NA	NA	NA	1594	ID36t2_1594	23957	24795	6	0	0	NA	NA
1594	ID36t2_1594	24813	Verantwortungsgefühl	1	NA		772	513	NA	NA	NA	NA	1594	ID36t2_1594	23956	24796	6	1	0	NA	NA
1594	ID36t2_1594	24809	Gefühl der Sicherheit (nachts z.B. nicht gegeben allein)	3	NA		684	202	NA	NA	NA	NA	1594	ID36t2_1594	23949	24795	9	1	0	NA	NA
1594	ID36t2_1594	24809	Gefühl der Sicherheit (nachts z.B. nicht gegeben allein)	3	NA		684	202	NA	NA	NA	NA	1594	ID36t2_1594	23948	24796	9	0	0	NA	NA
1594	ID36t2_1594	24795	Eigener Pkw	0	NA		248	338	NA	NA	NA	NA	1594	ID36t2_1594	23928	24796	6	0	0	NA	NA
1594	ID36t2_1594	24794	schlechtes Wetter	-2	NA	11:44:40	418	231	NA	NA	NA	NA	1594	ID36t2_1594	23927	24795	6	1	0	NA	NA
1594	ID36t2_1594	24794	schlechtes Wetter	-2	NA	11:44:40	418	231	NA	NA	NA	NA	1594	ID36t2_1594	23926	24796	6	0	0	NA	NA
1594	ID36t2_1594	24793	Kosten (Sprit / Ticket)	-3	NA	11:54:42	180	486	NA	NA	NA	NA	1594	ID36t2_1594	23925	24795	6	0	0	NA	NA
1594	ID36t2_1594	24793	Kosten (Sprit / Ticket)	-3	NA	11:54:42	180	486	NA	NA	NA	NA	1594	ID36t2_1594	23924	24796	6	0	0	NA	NA
1594	ID36t2_1594	24792	Flexibilität	3	NA	11:46:36	147	221	NA	NA	NA	NA	1594	ID36t2_1594	23923	24795	6	1	0	NA	NA
1594	ID36t2_1594	24791	Parkplatz plus Gebühren	-3	NA		30	396	NA	NA	NA	NA	1594	ID36t2_1594	23922	24795	9	0	0	NA	NA
1594	ID36t2_1594	24790	Umweltschutz	2	NA	11:54:52	464	481	NA	NA	NA	NA	1594	ID36t2_1594	23921	24796	6	1	0	NA	NA
1594	ID36t2_1594	24790	Umweltschutz	2	NA	11:54:52	464	481	NA	NA	NA	NA	1594	ID36t2_1594	23920	24795	6	0	0	NA	NA
1594	ID36t2_1594	24789	Fahrplan (gute Verfügbarkeit, z.B. sonntags nicht so gut)	0	NA		796	347	NA	NA	NA	NA	1594	ID36t2_1594	23919	24796	6	1	0	NA	NA
1594	ID36t2_1594	24788	schnell am Ziel	3	NA		424	70	NA	NA	NA	NA	1594	ID36t2_1594	23918	24795	6	1	0	NA	NA
1594	ID36t2_1594	24788	schnell am Ziel	3	NA		424	70	NA	NA	NA	NA	1594	ID36t2_1594	23917	24796	6	1	0	NA	NA
1590	ID37_1590	24755	auf Hauptachsen schnell, zwischen Dörfern in verschiedenen Ecken katastrophal	10	NA		879	297	NA	NA	NA	NA	1590	ID37_1590	23973	24730	6	1	0	NA	NA
1590	ID37_1590	24780	je nach Strecke sehr zuverlässig (Privatbahnen hier im Umfeld) oder das reine Lotto	10	NA		767	535	NA	NA	NA	NA	1590	ID37_1590	23955	24764	6	0	0	NA	NA
1590	ID37_1590	24770	Preise müssten echt runter	-2	NA	11:51:43	597	26	NA	NA	NA	NA	1590	ID37_1590	23977	24762	6	0	0	NA	NA
1590	ID37_1590	24770	Preise müssten echt runter	-2	NA	11:51:43	597	26	NA	NA	NA	NA	1590	ID37_1590	23976	24730	6	1	0	NA	NA
1590	ID37_1590	24770	Preise müssten echt runter	-2	NA	11:51:43	597	26	NA	NA	NA	NA	1590	ID37_1590	23916	24746	9	1	0	NA	NA
1590	ID37_1590	24768	verantwortlich für das Mistvehikel	-1	NA		363	535	NA	NA	NA	NA	1590	ID37_1590	23954	24758	6	1	0	NA	NA
1590	ID37_1590	24768	verantwortlich für das Mistvehikel	-1	NA		363	535	NA	NA	NA	NA	1590	ID37_1590	23953	24744	6	1	0	NA	NA
1590	ID37_1590	24768	verantwortlich für das Mistvehikel	-1	NA		363	535	NA	NA	NA	NA	1590	ID37_1590	23952	24731	6	1	0	NA	NA
1590	ID37_1590	24764	auch nachts/spontan/flexibel	2	NA	11:55:34	66	402	NA	NA	NA	NA	1590	ID37_1590	23988	24742	6	1	0	NA	NA
1590	ID37_1590	24764	auch nachts/spontan/flexibel	2	NA	11:55:34	66	402	NA	NA	NA	NA	1590	ID37_1590	23950	24731	6	1	0	NA	NA
1590	ID37_1590	24762	Fahrradmitnahme wird immer besser	1	NA		962	189	NA	NA	NA	NA	1590	ID37_1590	23984	24755	6	1	0	NA	NA
1590	ID37_1590	24762	Fahrradmitnahme wird immer besser	1	NA		962	189	NA	NA	NA	NA	1590	ID37_1590	23979	24746	6	0	0	NA	NA
1590	ID37_1590	24762	Fahrradmitnahme wird immer besser	1	NA		962	189	NA	NA	NA	NA	1590	ID37_1590	23974	24730	6	1	0	NA	NA
1590	ID37_1590	24746	ökologisch sinnvoller	3	NA	11:48:43	783	170	NA	NA	NA	NA	1590	ID37_1590	23975	24730	6	1	0	NA	NA
1590	ID37_1590	24744	Parkplatzsuche	-2	NA	11:48:22	202	544	NA	NA	NA	NA	1590	ID37_1590	23951	24731	6	1	0	NA	NA
1590	ID37_1590	24742	Man kann Sachen drinlassen, die man oft vraucht	3	NA		135	188	NA	NA	NA	NA	1590	ID37_1590	23946	24731	9	1	0	NA	NA
1590	ID37_1590	24736	großer Kofferraum für Bass	3	NA		20	278	NA	NA	NA	NA	1590	ID37_1590	23947	24731	9	1	0	NA	NA
1590	ID37_1590	24730	Öffentliche Verkehrsmittel	0	NA		591	278	NA	NA	NA	NA	1590	ID37_1590	23971	24731	6	1	0	NA	NA
1599	ID37t2_1599	24894	Öffentliche Verkehrsmittel	0	NA		591	278	NA	NA	NA	NA	1599	ID37t2_1599	24113	24893	6	1	0	NA	NA
1599	ID37t2_1599	24892	großer Kofferraum für Bass	3	NA		20	278	NA	NA	NA	NA	1599	ID37t2_1599	24120	24893	9	1	0	NA	NA
1599	ID37t2_1599	24891	Man kann Sachen drinlassen, die man oft vraucht	3	NA		135	188	NA	NA	NA	NA	1599	ID37t2_1599	24121	24893	9	1	0	NA	NA
1599	ID37t2_1599	24890	Parkplatzsuche	-2	NA	11:48:22	202	544	NA	NA	NA	NA	1599	ID37t2_1599	24118	24893	6	1	0	NA	NA
1599	ID37t2_1599	24889	ökologisch sinnvoller	3	NA	11:48:43	783	170	NA	NA	NA	NA	1599	ID37t2_1599	24110	24894	6	1	0	NA	NA
1599	ID37t2_1599	24887	Fahrradmitnahme wird immer besser	1	NA		962	189	NA	NA	NA	NA	1599	ID37t2_1599	24111	24894	6	1	0	NA	NA
1599	ID37t2_1599	24887	Fahrradmitnahme wird immer besser	1	NA		962	189	NA	NA	NA	NA	1599	ID37t2_1599	24107	24889	6	0	0	NA	NA
1599	ID37t2_1599	24887	Fahrradmitnahme wird immer besser	1	NA		962	189	NA	NA	NA	NA	1599	ID37t2_1599	24106	24882	6	1	0	NA	NA
1599	ID37t2_1599	24886	auch nachts/spontan/flexibel	2	NA	11:55:34	66	402	NA	NA	NA	NA	1599	ID37t2_1599	24119	24893	6	1	0	NA	NA
1599	ID37t2_1599	24886	auch nachts/spontan/flexibel	2	NA	11:55:34	66	402	NA	NA	NA	NA	1599	ID37t2_1599	24105	24891	6	1	0	NA	NA
1599	ID37t2_1599	24885	verantwortlich für das Mistvehikel	-1	NA		363	535	NA	NA	NA	NA	1599	ID37t2_1599	24117	24893	6	1	0	NA	NA
1599	ID37t2_1599	24885	verantwortlich für das Mistvehikel	-1	NA		363	535	NA	NA	NA	NA	1599	ID37t2_1599	24116	24890	6	1	0	NA	NA
1599	ID37t2_1599	24885	verantwortlich für das Mistvehikel	-1	NA		363	535	NA	NA	NA	NA	1599	ID37t2_1599	24115	24888	6	1	0	NA	NA
1599	ID37t2_1599	24884	Preise müssten echt runter	-2	NA	11:51:43	597	26	NA	NA	NA	NA	1599	ID37t2_1599	24122	24889	9	1	0	NA	NA
1599	ID37t2_1599	24884	Preise müssten echt runter	-2	NA	11:51:43	597	26	NA	NA	NA	NA	1599	ID37t2_1599	24109	24894	6	1	0	NA	NA
1599	ID37t2_1599	24884	Preise müssten echt runter	-2	NA	11:51:43	597	26	NA	NA	NA	NA	1599	ID37t2_1599	24108	24887	6	0	0	NA	NA
1599	ID37t2_1599	24883	je nach Strecke sehr zuverlässig (Privatbahnen hier im Umfeld) oder das reine Lotto	10	NA		767	535	NA	NA	NA	NA	1599	ID37t2_1599	24114	24886	6	0	0	NA	NA
1599	ID37t2_1599	24882	auf Hauptachsen schnell, zwischen Dörfern in verschiedenen Ecken katastrophal	10	NA		879	297	NA	NA	NA	NA	1599	ID37t2_1599	24112	24894	6	1	0	NA	NA
1588	ID38_1588	24867	Umwelt schonen	1	NA	12:03:29	670	20	NA	NA	NA	NA	1588	ID38_1588	24073	24690	6	1	1	NA	NA
1588	ID38_1588	24863	CO2-Belastung	-1	NA	12:02:27	295	511	NA	NA	NA	NA	1588	ID38_1588	24065	24691	6	0	0	NA	NA
1588	ID38_1588	24803	Verspätung	-3	NA	11:55:01	877	28	NA	NA	NA	NA	1588	ID38_1588	23941	24753	6	0	0	NA	NA
1588	ID38_1588	24767	Zeit für anderes	1	NA	11:50:49	505	32	NA	NA	NA	NA	1588	ID38_1588	23914	24690	6	1	1	NA	NA
1588	ID38_1588	24765	Umsteigen	-1	NA		817	347	NA	NA	NA	NA	1588	ID38_1588	23911	24753	6	0	0	NA	NA
1588	ID38_1588	24765	Umsteigen	-1	NA		817	347	NA	NA	NA	NA	1588	ID38_1588	23910	24750	6	0	0	NA	NA
1588	ID38_1588	24761	Sicherheit	3	NA		291	122	NA	NA	NA	NA	1588	ID38_1588	23894	24691	6	1	1	NA	NA
1588	ID38_1588	24756	Stau	-1	NA		20	494	NA	NA	NA	NA	1588	ID38_1588	23893	24691	6	0	1	NA	NA
1588	ID38_1588	24751	Corona	-2	NA	11:49:13	716	115	NA	NA	NA	NA	1588	ID38_1588	23912	24690	6	0	1	NA	NA
1588	ID38_1588	24750	Enge	-2	NA		776	489	NA	NA	NA	NA	1588	ID38_1588	23909	24748	6	0	0	NA	NA
1588	ID38_1588	24748	Warten	-1	NA	11:48:50	563	485	NA	NA	NA	NA	1588	ID38_1588	23908	24690	6	0	0	NA	NA
1588	ID38_1588	24745	Kontrolle	2	NA		71	71	NA	NA	NA	NA	1588	ID38_1588	23896	24691	6	1	1	NA	NA
1588	ID38_1588	24741	Flexibel	1	NA		41	204	NA	NA	NA	NA	1588	ID38_1588	23895	24691	6	1	1	NA	NA
1588	ID38_1588	24691	Eigener Pkw	0	NA		285	360	NA	NA	NA	NA	1588	ID38_1588	23835	24690	6	0	0	NA	NA
1588	ID38_1588	24691	Eigener Pkw	0	NA		285	360	NA	NA	NA	NA	1588	ID38_1588	23896	24745	6	1	1	NA	NA
1588	ID38_1588	24691	Eigener Pkw	0	NA		285	360	NA	NA	NA	NA	1588	ID38_1588	23895	24741	6	1	1	NA	NA
1588	ID38_1588	24691	Eigener Pkw	0	NA		285	360	NA	NA	NA	NA	1588	ID38_1588	23894	24761	6	1	1	NA	NA
1588	ID38_1588	24691	Eigener Pkw	0	NA		285	360	NA	NA	NA	NA	1588	ID38_1588	23893	24756	6	0	1	NA	NA
1588	ID38_1588	24690	Öffentliche Verkehrsmittel	0	NA		575	346	NA	NA	NA	NA	1588	ID38_1588	24073	24867	6	1	1	NA	NA
1588	ID38_1588	24690	Öffentliche Verkehrsmittel	0	NA		575	346	NA	NA	NA	NA	1588	ID38_1588	23914	24767	6	1	1	NA	NA
1588	ID38_1588	24690	Öffentliche Verkehrsmittel	0	NA		575	346	NA	NA	NA	NA	1588	ID38_1588	23912	24751	6	0	1	NA	NA
1588r	ID38t2_1588	24867	Umwelt schonen	1	NA	12:03:29	670	20	NA	NA	NA	NA	1588r	ID38t2_1588	24073	24690	6	1	1	NA	NA
1588r	ID38t2_1588	24863	CO2-Belastung	-1	NA	12:02:27	295	511	NA	NA	NA	NA	1588r	ID38t2_1588	24065	24691	6	0	0	NA	NA
1588r	ID38t2_1588	24803	Verspätung	-3	NA	11:55:01	877	28	NA	NA	NA	NA	1588r	ID38t2_1588	23941	24753	6	0	0	NA	NA
1588r	ID38t2_1588	24767	Zeit für anderes	1	NA	11:50:49	505	32	NA	NA	NA	NA	1588r	ID38t2_1588	23914	24690	6	1	1	NA	NA
1588r	ID38t2_1588	24765	Umsteigen	-1	NA		817	347	NA	NA	NA	NA	1588r	ID38t2_1588	23911	24753	6	0	0	NA	NA
1588r	ID38t2_1588	24765	Umsteigen	-1	NA		817	347	NA	NA	NA	NA	1588r	ID38t2_1588	23910	24750	6	0	0	NA	NA
1588r	ID38t2_1588	24761	Sicherheit	3	NA		291	122	NA	NA	NA	NA	1588r	ID38t2_1588	23894	24691	6	1	1	NA	NA
1588r	ID38t2_1588	24756	Stau	-1	NA		20	494	NA	NA	NA	NA	1588r	ID38t2_1588	23893	24691	6	0	1	NA	NA
1588r	ID38t2_1588	24751	Corona	-2	NA	11:49:13	716	115	NA	NA	NA	NA	1588r	ID38t2_1588	23912	24690	6	0	1	NA	NA
1588r	ID38t2_1588	24750	Enge	-2	NA		776	489	NA	NA	NA	NA	1588r	ID38t2_1588	23909	24748	6	0	0	NA	NA
1588r	ID38t2_1588	24748	Warten	-1	NA	11:48:50	563	485	NA	NA	NA	NA	1588r	ID38t2_1588	23908	24690	6	0	0	NA	NA
1588r	ID38t2_1588	24745	Kontrolle	2	NA		71	71	NA	NA	NA	NA	1588r	ID38t2_1588	23896	24691	6	1	1	NA	NA
1588r	ID38t2_1588	24741	Flexibel	1	NA		41	204	NA	NA	NA	NA	1588r	ID38t2_1588	23895	24691	6	1	1	NA	NA
1588r	ID38t2_1588	24691	Eigener Pkw	0	NA		285	360	NA	NA	NA	NA	1588r	ID38t2_1588	23835	24690	6	0	0	NA	NA
1588r	ID38t2_1588	24691	Eigener Pkw	0	NA		285	360	NA	NA	NA	NA	1588r	ID38t2_1588	23896	24745	6	1	1	NA	NA
1588r	ID38t2_1588	24691	Eigener Pkw	0	NA		285	360	NA	NA	NA	NA	1588r	ID38t2_1588	23895	24741	6	1	1	NA	NA
1588r	ID38t2_1588	24691	Eigener Pkw	0	NA		285	360	NA	NA	NA	NA	1588r	ID38t2_1588	23894	24761	6	1	1	NA	NA
1588r	ID38t2_1588	24691	Eigener Pkw	0	NA		285	360	NA	NA	NA	NA	1588r	ID38t2_1588	23893	24756	6	0	1	NA	NA
1588r	ID38t2_1588	24690	Öffentliche Verkehrsmittel	0	NA		575	346	NA	NA	NA	NA	1588r	ID38t2_1588	24073	24867	6	1	1	NA	NA
1588r	ID38t2_1588	24690	Öffentliche Verkehrsmittel	0	NA		575	346	NA	NA	NA	NA	1588r	ID38t2_1588	23914	24767	6	1	1	NA	NA
1588r	ID38t2_1588	24690	Öffentliche Verkehrsmittel	0	NA		575	346	NA	NA	NA	NA	1588r	ID38t2_1588	23912	24751	6	0	1	NA	NA
1593	ID39_1593	24881	Flexibilität	3	NA		432	445	NA	NA	NA	NA	1593	ID39_1593	24193	24841	6	1	1	NA	NA
1593	ID39_1593	24881	Flexibilität	3	NA		432	445	NA	NA	NA	NA	1593	ID39_1593	24123	24831	9	1	0	NA	NA
1593	ID39_1593	24881	Flexibilität	3	NA		432	445	NA	NA	NA	NA	1593	ID39_1593	24104	24779	9	1	0	NA	NA
1593	ID39_1593	24841	Stau	-3	NA	11:59:25	244	522	NA	NA	NA	NA	1593	ID39_1593	24024	24779	6	0	0	NA	NA
1593	ID39_1593	24841	Stau	-3	NA	11:59:25	244	522	NA	NA	NA	NA	1593	ID39_1593	24020	24831	6	0	0	NA	NA
1593	ID39_1593	24833	Umsteigen	-2	NA	11:57:53	893	451	NA	NA	NA	NA	1593	ID39_1593	24013	24831	9	0	0	NA	NA
1593	ID39_1593	24833	Umsteigen	-2	NA	11:57:53	893	451	NA	NA	NA	NA	1593	ID39_1593	24007	24778	6	0	0	NA	NA
1593	ID39_1593	24811	umweltfreundlich	3	NA	11:56:23	438	193	NA	NA	NA	NA	1593	ID39_1593	24170	24807	9	0	1	NA	NA
1593	ID39_1593	24811	umweltfreundlich	3	NA	11:56:23	438	193	NA	NA	NA	NA	1593	ID39_1593	24079	24802	9	1	0	NA	NA
1593	ID39_1593	24811	umweltfreundlich	3	NA	11:56:23	438	193	NA	NA	NA	NA	1593	ID39_1593	24045	24778	9	1	0	NA	NA
1593	ID39_1593	24807	Sprit	-2	NA	12:15:32	161	36	NA	NA	NA	NA	1593	ID39_1593	24085	24779	9	0	0	NA	NA
1593	ID39_1593	24807	Sprit	-2	NA	12:15:32	161	36	NA	NA	NA	NA	1593	ID39_1593	24081	24802	9	1	1	NA	NA
1593	ID39_1593	24802	Jobticket	3	NA		673	89	NA	NA	NA	NA	1593	ID39_1593	24173	24778	9	1	0	NA	NA
1593	ID39_1593	24783	Parkplatz	-3	NA	11:55:33	20	249	NA	NA	NA	NA	1593	ID39_1593	24080	24779	9	0	0	NA	NA
1593	ID39_1593	24779	Eigener Pkw	0	NA		208	347	NA	NA	NA	NA	1593	ID39_1593	23902	24778	6	0	0	NA	NA
1593	ID39_1593	24841	Stau	-3	NA	11:59:25	244	522	NA	NA	NA	NA	1593	ID39_1593	24193	24881	6	1	1	NA	NA
1593	ID39_1593	24807	Sprit	-2	NA	12:15:32	161	36	NA	NA	NA	NA	1593	ID39_1593	24170	24811	9	0	1	NA	NA
1593	ID39_1593	24802	Jobticket	3	NA		673	89	NA	NA	NA	NA	1593	ID39_1593	24081	24807	9	1	1	NA	NA
1618	ID39t2_1618	25196	Kosten	10	NA	12:56:45	559	20	NA	NA	NA	NA	1618	ID39t2_1618	24491	25188	6	1	1	NA	NA
1618	ID39t2_1618	25196	Kosten	10	NA	12:56:45	559	20	NA	NA	NA	NA	1618	ID39t2_1618	24489	25187	9	0	1	NA	NA
1618	ID39t2_1618	25196	Kosten	10	NA	12:56:45	559	20	NA	NA	NA	NA	1618	ID39t2_1618	24486	25189	6	0	1	NA	NA
1618	ID39t2_1618	25190	Eigener Pkw	0	NA		208	347	NA	NA	NA	NA	1618	ID39t2_1618	24480	25191	6	0	0	NA	NA
1618	ID39t2_1618	25189	Parkplatz	-3	NA	11:55:33	20	21	NA	NA	NA	NA	1618	ID39t2_1618	24473	25190	9	0	0	NA	NA
1618	ID39t2_1618	25188	Jobticket	3	NA		731	171	NA	NA	NA	NA	1618	ID39t2_1618	24467	25191	9	1	0	NA	NA
1618	ID39t2_1618	25187	Sprit	-2	NA	12:15:32	221	103	NA	NA	NA	NA	1618	ID39t2_1618	24472	25188	9	1	1	NA	NA
1618	ID39t2_1618	25187	Sprit	-2	NA	12:15:32	221	103	NA	NA	NA	NA	1618	ID39t2_1618	24471	25190	9	0	0	NA	NA
1618	ID39t2_1618	25186	umweltfreundlich	3	NA	11:56:23	438	193	NA	NA	NA	NA	1618	ID39t2_1618	24475	25191	9	1	0	NA	NA
1618	ID39t2_1618	25186	umweltfreundlich	3	NA	11:56:23	438	193	NA	NA	NA	NA	1618	ID39t2_1618	24474	25188	9	1	0	NA	NA
1618	ID39t2_1618	25186	umweltfreundlich	3	NA	11:56:23	438	193	NA	NA	NA	NA	1618	ID39t2_1618	24468	25187	9	0	1	NA	NA
1618	ID39t2_1618	25184	Umsteigen	-2	NA	11:57:53	893	451	NA	NA	NA	NA	1618	ID39t2_1618	24479	25191	6	0	0	NA	NA
1618	ID39t2_1618	25184	Umsteigen	-2	NA	11:57:53	893	451	NA	NA	NA	NA	1618	ID39t2_1618	24478	25185	9	0	0	NA	NA
1618	ID39t2_1618	25183	Stau	-3	NA	11:59:25	244	522	NA	NA	NA	NA	1618	ID39t2_1618	24477	25185	6	0	0	NA	NA
1618	ID39t2_1618	25183	Stau	-3	NA	11:59:25	244	522	NA	NA	NA	NA	1618	ID39t2_1618	24476	25190	6	0	0	NA	NA
1618	ID39t2_1618	25182	Flexibilität	3	NA		432	445	NA	NA	NA	NA	1618	ID39t2_1618	24470	25190	9	1	0	NA	NA
1618	ID39t2_1618	25182	Flexibilität	3	NA		432	445	NA	NA	NA	NA	1618	ID39t2_1618	24469	25185	9	1	0	NA	NA
1618	ID39t2_1618	25182	Flexibilität	3	NA		432	445	NA	NA	NA	NA	1618	ID39t2_1618	24466	25183	6	0	1	NA	NA
1618	ID39t2_1618	25189	Parkplatz	-3	NA	11:55:33	20	21	NA	NA	NA	NA	1618	ID39t2_1618	24486	25196	6	0	1	NA	NA
1618	ID39t2_1618	25188	Jobticket	3	NA		731	171	NA	NA	NA	NA	1618	ID39t2_1618	24491	25196	6	1	1	NA	NA
1618	ID39t2_1618	25188	Jobticket	3	NA		731	171	NA	NA	NA	NA	1618	ID39t2_1618	24472	25187	9	1	1	NA	NA
1618	ID39t2_1618	25187	Sprit	-2	NA	12:15:32	221	103	NA	NA	NA	NA	1618	ID39t2_1618	24489	25196	9	0	1	NA	NA
1618	ID39t2_1618	25187	Sprit	-2	NA	12:15:32	221	103	NA	NA	NA	NA	1618	ID39t2_1618	24468	25186	9	0	1	NA	NA
1618	ID39t2_1618	25183	Stau	-3	NA	11:59:25	244	522	NA	NA	NA	NA	1618	ID39t2_1618	24466	25182	6	0	1	NA	NA
1591	ID40_1591	24865	Verspätung durch Dritte 	-3	NA	12:03:11	713.242	362.73	NA	NA	NA	NA	1591	ID40_1591	24071	24769	6	1	0	NA	NA
1591	ID40_1591	24862	Wohlbefinden	1	NA		187	20	NA	NA	NA	NA	1591	ID40_1591	24054	24806	6	1	0	NA	NA
1591	ID40_1591	24862	Wohlbefinden	1	NA		187	20	NA	NA	NA	NA	1591	ID40_1591	24044	24769	6	1	0	NA	NA
1591	ID40_1591	24836	Unfälle	-3	NA	11:59:10	292	394	NA	NA	NA	NA	1591	ID40_1591	24002	24771	6	0	0	NA	NA
1591	ID40_1591	24836	Unfälle	-3	NA	11:59:10	292	394	NA	NA	NA	NA	1591	ID40_1591	24000	24769	6	1	0	NA	NA
1591	ID40_1591	24806	Kosten-Nutzen-Verhältnis	2	NA	11:56:38	485	397	NA	NA	NA	NA	1591	ID40_1591	23986	24771	9	1	0	NA	NA
1591	ID40_1591	24806	Kosten-Nutzen-Verhältnis	2	NA	11:56:38	485	397	NA	NA	NA	NA	1591	ID40_1591	23982	24769	6	0	0	NA	NA
1591	ID40_1591	24814	Nervige Mitfahrer	-2	NA	11:56:30	618	96	NA	NA	NA	NA	1591	ID40_1591	23991	24771	6	1	0	NA	NA
1591	ID40_1591	24814	Nervige Mitfahrer	-2	NA	11:56:30	618	96	NA	NA	NA	NA	1591	ID40_1591	23989	24769	6	0	0	NA	NA
1591	ID40_1591	24801	Freiheit	2	NA	11:56:02	42	81	NA	NA	NA	NA	1591	ID40_1591	24010	24799	6	1	0	NA	NA
1591	ID40_1591	24801	Freiheit	2	NA	11:56:02	42	81	NA	NA	NA	NA	1591	ID40_1591	24006	24771	6	0	0	NA	NA
1591	ID40_1591	24801	Freiheit	2	NA	11:56:02	42	81	NA	NA	NA	NA	1591	ID40_1591	23972	24769	9	1	0	NA	NA
1591	ID40_1591	24799	Schnelle Erreichbarkeit	2	NA	11:55:39	51	376	NA	NA	NA	NA	1591	ID40_1591	24009	24771	6	0	0	NA	NA
1591	ID40_1591	24799	Schnelle Erreichbarkeit	2	NA	11:55:39	51	376	NA	NA	NA	NA	1591	ID40_1591	23981	24769	9	1	0	NA	NA
